Date,Open,High,Low,Close,Volume,Market.Cap,Coin,Delta
4/27/2017,71.52,80.62,71.08,78.17,"18,560,500","518,868,000",DASH,0.001678847
4/26/2017,72.04,72.23,70.68,71.53,"8,605,760","522,517,000",DASH,0.060932274
4/25/2017,72.19,72.94,71.62,72.07,"8,641,860","523,445,000",DASH,-0.045340807
4/24/2017,68.93,72.22,68.93,72.2,"7,918,480","499,641,000",DASH,-0.074981509
4/23/2017,71.18,72.24,68.77,68.89,"8,328,060","515,838,000",DASH,0.006322641
4/22/2017,70.85,72.52,70.35,71.22,"9,913,170","513,274,000",DASH,0.081155978
4/21/2017,71.48,72.8,70.57,70.88,"9,790,840","517,733,000",DASH,0.106967396
4/20/2017,72.18,72.74,71.03,71.45,"9,144,880","522,642,000",DASH,-0.058792706
4/19/2017,72.76,75.63,72.27,72.28,"11,688,300","526,688,000",DASH,0.067707164
4/18/2017,75.63,76.22,71.08,72.83,"14,595,000","547,341,000",DASH,0.182683286
4/17/2017,75.32,75.97,74.2,75.64,"10,470,900","544,956,000",DASH,-0.030535343
4/16/2017,75.07,76.76,74.48,75.34,"11,539,500","542,961,000",DASH,0.060101774
4/15/2017,70.81,77.79,69.45,75.01,"17,237,300","512,034,000",DASH,0.44702381
4/14/2017,72.61,73.54,68.54,70.77,"15,477,900","524,892,000",DASH,-0.013114112
4/13/2017,68.1,76.26,65.76,72.57,"29,296,100","492,196,000",DASH,0.208806818
4/12/2017,60.71,68.48,59.15,68,"21,914,300","438,679,000",DASH,-0.070691548
4/11/2017,61.3,62.5,59.23,60.53,"12,016,500","442,808,000",DASH,-0.019111016
4/10/2017,64.73,65.4,60.06,61.31,"12,222,700","467,460,000",DASH,0.101373757
4/9/2017,67.8,68.29,64.55,64.7,"8,535,590","489,452,000",DASH,-0.019239685
4/8/2017,66.08,68.89,65.5,67.75,"10,316,300","476,916,000",DASH,-0.080347679
4/7/2017,66.47,69.96,64.11,66.19,"13,046,400","479,637,000",DASH,0.075840145
4/6/2017,74.45,74.45,64.28,66.53,"21,464,900","537,046,000",DASH,-0.000706381
4/5/2017,69.12,77.6,66.35,74.37,"31,084,000","498,097,000",DASH,0.304107909
4/4/2017,63.42,71.84,57.89,69.07,"33,869,600","456,882,000",DASH,0.151203966
4/3/2017,56.73,65.87,47.1,61.76,"42,403,200","408,589,000",DASH,0.002846975
4/2/2017,68.26,71.2,54.95,57.07,"26,723,500","491,501,000",DASH,0.053993251
4/1/2017,74.3,74.3,66.85,68.6,"17,542,100","534,806,000",DASH,0.020205871
3/31/2017,79.51,81.75,67.66,74.91,"37,471,500","572,175,000",DASH,0.045908184
3/30/2017,84.42,84.75,77.54,79.61,"26,036,700","607,325,000",DASH,0.141693074
3/29/2017,87.82,88.04,83.12,84.4,"18,209,000","631,616,000",DASH,0.041431262
3/28/2017,84.28,90.63,80.93,87.89,"24,886,900","606,012,000",DASH,-0.016203704
3/27/2017,93.63,93.98,78.89,85.66,"45,830,500","673,078,000",DASH,-0.044690265
3/26/2017,94.31,95.58,91.66,93.63,"20,996,100","677,736,000",DASH,0.050792171
3/25/2017,96.98,99.42,91.47,94.33,"23,040,200","696,738,000",DASH,0.067830424
3/24/2017,101.58,108.86,94.87,97.27,"33,033,000","729,578,000",DASH,0.027221366
3/23/2017,101.26,103.43,98.97,101.43,"15,500,100","727,130,000",DASH,-0.00610998
3/22/2017,95.68,111.16,89.47,101.51,"46,138,100","686,887,000",DASH,0.084530387
3/21/2017,99.91,104.21,90.85,95.38,"40,860,300","717,014,000",DASH,0.077151335
3/20/2017,108.16,110.66,99.53,100.05,"25,082,500","776,036,000",DASH,0
3/19/2017,107.55,113.92,98.71,108.23,"44,670,100","771,412,000",DASH,-0.013994169
3/18/2017,101.04,120.52,95.06,109.24,"74,763,700","724,518,000",DASH,0.027561414
3/17/2017,89.56,100.04,81.95,99.14,"44,263,600","642,049,000",DASH,0.005428227
3/16/2017,95.42,99.21,80.53,89.81,"54,538,700","683,888,000",DASH,-0.043829296
3/15/2017,89.06,101.76,85.78,95.09,"68,173,100","638,133,000",DASH,0.012252042
3/14/2017,74.61,91.39,73.37,88.24,"37,180,000","534,395,000",DASH,0.001753361
3/13/2017,76.96,81.03,70.36,74.61,"36,706,700","551,120,000",DASH,0.002929115
12/20/2017,72.71,80.79,65.98,77.08,"46,099,200","520,543,000",DASH,-0.027366021
11/20/2017,50.4,74.11,50.15,72.93,"55,127,200","360,708,000",DASH,0.003988604
10/20/2017,51.09,54.72,47.23,50.42,"24,723,800","365,561,000",DASH,0.074187615
9/20/2017,42.24,53.38,41.65,51.06,"21,013,500","302,128,000",DASH,0.020650814
8/20/2017,45.55,45.6,42.15,42.33,"7,640,390","325,712,000",DASH,-0.001246106
7/20/2017,46.57,46.92,44.14,45.68,"9,034,640","332,936,000",DASH,0.008788449
6/20/2017,42.22,47.33,42.22,46.5,"12,933,400","301,783,000",DASH,0.029677419
5/20/2017,43.14,44.82,39.68,42.31,"12,260,100","307,986,000",DASH,0.0163827
4/20/2017,47.17,48.81,43.35,43.38,"14,949,600","336,628,000",DASH,-0.003913894
3/20/2017,44.04,51.4,38.54,47.38,"33,651,400","314,220,000",DASH,0.018592297
2/20/2017,42.47,58.9,37.3,42.44,"72,796,200","302,911,000",DASH,0.037957212
1/20/2017,32.62,46.75,32.33,42.54,"31,700,200","232,593,000",DASH,0.029078014
2/28/2017,28.24,33.38,27.95,32.51,"10,042,800","201,326,000",DASH,-0.067504964
2/27/2017,28.1,28.64,27.47,28.18,"4,064,580","200,212,000",DASH,0.003965631
2/26/2017,26.67,28.23,25.44,28.11,"4,656,680","189,992,000",DASH,0.007333333
2/25/2017,26.23,27.11,23.61,26.76,"7,377,240","186,832,000",DASH,-0.014483213
2/24/2017,25.05,29.38,23.79,26.2,"10,322,700","178,372,000",DASH,0.001321004
2/23/2017,22.09,25.23,22.09,25.22,"4,664,780","157,238,000",DASH,0.075070822
2/22/2017,21.24,22.19,20.99,22.12,"2,625,710","151,098,000",DASH,-0.013333333
2/21/2017,21.6,22.1,20.45,21.25,"4,093,200","153,668,000",DASH,0.102941176
2/20/2017,22.6,22.94,21.24,21.59,"4,159,380","160,743,000",DASH,0.046079224
2/19/2017,21.46,23.73,21.44,22.55,"5,688,120","152,571,000",DASH,0.025662252
2/18/2017,20.05,21.53,20.05,21.41,"3,498,460","142,505,000",DASH,-0.04050834
2/17/2017,19.47,20.15,19.19,20,"1,859,180","138,366,000",DASH,0.031122031
2/16/2017,19.64,19.81,19.14,19.52,"2,859,140","139,499,000",DASH,0.082373782
2/15/2017,18.1,19.66,17.7,19.63,"3,355,410","128,554,000",DASH,-0.09382518
2/14/2017,16.85,18.37,16.8,18.15,"1,948,330","119,626,000",DASH,0.039101498
2/13/2017,16.88,17.05,16.63,16.88,"1,464,030","119,800,000",DASH,-0.038186158
2/12/2017,17.15,17.15,16.83,16.91,"1,264,080","121,667,000",DASH,0.009661836
2/11/2017,16.69,17.22,16.6,17.15,"1,216,530","118,350,000",DASH,0.040133779
2/10/2017,16.58,16.89,15.84,16.67,"1,386,930","117,570,000",DASH,-0.165742025
2/9/2017,17.34,17.6,15.69,16.58,"1,793,860","122,937,000",DASH,-0.132689988
2/8/2017,17.14,17.4,16.85,17.35,"1,552,640","121,430,000",DASH,0.289617486
2/7/2017,17.11,17.51,17.04,17.14,"1,388,260","121,211,000",DASH,0.082133785
2/6/2017,17.07,17.24,16.7,17.12,"1,025,680","120,894,000",DASH,0.047914818
2/5/2017,17.54,17.67,16.84,17.06,"1,905,980","124,154,000",DASH,0.001784121
2/4/2017,17.55,17.74,17.28,17.62,"1,598,070","124,173,000",DASH,0.006283662
2/3/2017,16.31,17.61,16.31,17.52,"1,818,910","115,306,000",DASH,0.025854109
2/2/2017,15.98,16.41,15.85,16.31,"1,350,760","112,934,000",DASH,0.07960199
2/1/2017,16.05,16.24,15.65,16.03,"2,139,000","113,338,000",DASH,0.034943474
1/31/2017,15.93,16.22,15.78,16.07,"1,384,500","112,498,000",DASH,0.002057613
1/30/2017,15.5,16.03,15.5,15.96,"2,046,270","109,407,000",DASH,-0.028056112
1/29/2017,15.26,15.65,15.17,15.51,"1,363,910","107,705,000",DASH,0.019348269
1/28/2017,15.33,15.36,15.07,15.27,"1,333,010","108,155,000",DASH,0.025026069
1/27/2017,15.06,15.41,14.99,15.34,"1,303,190","106,228,000",DASH,-0.021494371
1/26/2017,14.49,15.05,14.43,15.04,"1,348,170","102,158,000",DASH,-0.005081301
1/25/2017,14.1,14.61,13.9,14.51,"1,656,580","99,366,700",DASH,-0.041055718
1/24/2017,15.11,15.11,13.91,14.09,"2,694,720","106,493,000",DASH,-0.010648596
1/23/2017,15.13,15.32,14.99,15.19,"1,553,800","106,549,000",DASH,0.044534413
1/22/2017,15,15.52,14.96,15.11,"1,918,440","105,622,000",DASH,0.017489712
1/21/2017,15.19,15.37,14.83,14.97,"1,958,960","106,916,000",DASH,-0.013171226
1/20/2017,15.14,15.48,14.83,15.16,"2,021,010","106,564,000",DASH,0.064585576
1/19/2017,14.12,15.28,14.12,15.18,"2,170,870","99,371,100",DASH,0.013071895
1/18/2017,14.25,14.3,13.48,14.06,"1,510,760","100,228,000",DASH,-0.025531915
1/17/2017,12.92,14.41,12.91,14.25,"1,810,660","90,828,600",DASH,0.035281147
1/16/2017,12.37,13.08,12.04,12.94,"3,715,630","86,960,200",DASH,-0.044117647
1/15/2017,12.08,12.55,12.02,12.39,"4,362,180","84,869,100",DASH,0.074324324
1/14/2017,12.59,12.66,12,12.08,"7,960,870","88,482,900",DASH,0.004524887
1/13/2017,12.21,12.66,11.5,12.59,"8,400,930","85,789,600",DASH,0.009142857
1/12/2017,11.29,12.53,11.05,12.22,"8,272,830","79,295,200",DASH,0.006904488
1/11/2017,12.47,12.8,10.83,11.3,"3,100,210","87,501,500",DASH,-0.011389522
1/10/2017,12.02,12.65,11.98,12.49,"1,391,630","84,366,800",DASH,0.028037383
1/9/2017,12.57,12.6,12.03,12.09,"2,365,630","88,154,300",DASH,-0.027272727
1/8/2017,12.42,13.12,12.19,12.54,"3,118,970","87,104,800",DASH,-0.005636979
1/7/2017,11.96,12.59,11.39,12.44,"2,542,530","83,814,000",DASH,0.027777778
1/6/2017,14.42,14.87,11.87,12.03,"2,262,740","101,082,000",DASH,-0.010285714
1/5/2017,16.58,17.11,12.94,14.38,"2,579,450","116,187,000",DASH,-0.019079686
1/4/2017,12.81,16.96,12.75,16.52,"4,901,250","89,664,000",DASH,0.010204082
1/3/2017,11.81,13.05,11.81,12.78,"3,846,520","82,603,400",DASH,-0.015625
1/2/2017,11.27,11.96,11.24,11.81,"3,800,380","78,789,700",DASH,-0.012127894
1/1/2017,11.21,11.49,10.96,11.23,"3,684,210","78,350,600",DASH,0.021348315
12/31/2016,11.14,11.33,10.93,11.21,"3,468,330","77,833,900",DASH,-0.023051592
12/30/2016,10.83,11.44,10.72,11.11,"4,445,310","75,640,100",DASH,-0.004376368
12/29/2016,10.05,11.05,10.01,10.85,"3,237,930","70,227,400",DASH,0.081753555
12/28/2016,9.73,10.36,9.72,10.07,"2,490,150","67,916,000",DASH,-0.018454441
12/27/2016,9.72,9.91,9.45,9.74,"2,285,700","67,846,400",DASH,0.005827506
12/26/2016,9.98,10.17,9.7,9.7,"2,106,310","69,653,100",DASH,0.010600707
12/25/2016,9.82,10.17,9.78,10.01,"2,578,850","68,476,200",DASH,0.001176471
12/24/2016,9.59,10.02,9.59,9.83,"2,686,220","66,873,600",DASH,-0.053571429
12/23/2016,9.77,9.9,9.24,9.56,"2,883,150","68,143,200",DASH,-0.007760532
12/22/2016,9.84,9.93,9.21,9.79,"2,611,390","68,569,100",DASH,-0.044491525
12/21/2016,10.23,10.27,9.78,9.81,"2,189,580","71,265,200",DASH,-0.019709544
12/20/2016,10.33,10.51,10.22,10.22,"2,236,060","71,983,000",DASH,-0.006185567
12/19/2016,9.88,10.53,9.87,10.32,"2,089,000","68,822,100",DASH,0.014675052
12/18/2016,9.72,9.94,9.64,9.89,"1,935,260","67,675,800",DASH,-0.014537902
12/17/2016,9.87,9.91,9.39,9.74,"1,964,650","68,667,100",DASH,-0.005159959
12/16/2016,9.29,9.98,9.17,9.89,"1,951,350","64,662,300",DASH,0.002072539
12/15/2016,9.18,9.39,9.08,9.3,"1,999,050","63,821,200",DASH,0
12/14/2016,9.4,9.42,9.1,9.16,"1,416,530","65,366,300",DASH,-0.003083248
12/13/2016,9.07,9.43,9.05,9.39,"971,378","63,064,100",DASH,-0.012145749
12/12/2016,9.52,9.66,9.07,9.1,"1,054,770","66,123,200",DASH,0.055319149
12/11/2016,8.88,9.59,8.78,9.54,"1,065,390","61,671,200",DASH,0.02062975
12/10/2016,8.84,8.93,8.81,8.88,"781,253","61,391,600",DASH,0.009868421
12/9/2016,8.75,8.85,8.72,8.83,"870,014","60,752,100",DASH,0
12/8/2016,8.69,8.79,8.66,8.75,"713,673","60,292,700",DASH,0.014460512
12/7/2016,8.78,8.82,8.66,8.68,"787,296","60,880,100",DASH,-0.007769145
12/6/2016,8.56,8.81,8.49,8.8,"1,016,800","59,386,400",DASH,-0.018458198
12/5/2016,8.8,8.9,8.48,8.56,"979,175","61,042,900",DASH,-0.049586777
12/4/2016,8.87,9.01,8.66,8.82,"889,416","61,445,900",DASH,0.120509849
12/3/2016,8.64,8.92,8.61,8.88,"939,632","59,770,500",DASH,-0.050716648
12/2/2016,8.75,8.86,8.61,8.66,"823,934","60,538,100",DASH,-0.066872428
12/1/2016,8.91,8.94,8.7,8.74,"672,328","61,634,000",DASH,0.041845494
11/30/2016,8.82,8.95,8.75,8.91,"605,542","61,023,300",DASH,-0.005324814
11/29/2016,8.96,9.05,8.62,8.82,"1,402,230","61,963,800",DASH,-0.045638945
11/28/2016,9.07,9.14,8.95,8.96,"848,792","62,666,300",DASH,-0.011044177
11/27/2016,8.9,9.17,8.89,9.09,"1,058,670","61,471,600",DASH,-0.039537126
11/26/2016,9.11,9.13,8.79,8.9,"947,235","62,900,600",DASH,-0.038068709
11/25/2016,9.14,9.18,8.76,9.1,"1,170,070","63,117,400",DASH,0.020853081
11/24/2016,8.44,9.14,8.34,9.13,"929,254","58,260,600",DASH,0.019417476
11/23/2016,8.67,8.73,8.47,8.51,"798,355","59,792,300",DASH,0.008823529
11/22/2016,8.58,8.84,8.55,8.63,"822,084","59,180,400",DASH,-0.038606403
11/21/2016,8.49,8.62,8.41,8.58,"685,102","58,578,200",DASH,-0.020295203
11/20/2016,8.5,8.61,8.32,8.51,"837,398","58,585,000",DASH,-0.022522523
11/19/2016,8.96,8.97,8.42,8.48,"1,120,590","61,722,700",DASH,-0.036458333
11/18/2016,9.02,9.11,8.79,8.95,"867,850","62,179,200",DASH,0.007867133
11/17/2016,9.44,9.46,9.01,9.02,"1,037,810","65,038,700",DASH,0.000874891
11/16/2016,9.64,9.67,9.1,9.45,"850,986","66,347,900",DASH,-0.026405451
11/15/2016,9.7,9.73,9.5,9.64,"899,729","66,754,800",DASH,0.003421728
11/14/2016,9.54,9.74,9.45,9.68,"619,525","65,630,600",DASH,0.008628128
11/13/2016,9.63,9.72,9.4,9.49,"828,714","66,259,100",DASH,-0.011935209
11/12/2016,9.69,9.86,9.56,9.64,"1,066,110","66,632,200",DASH,-0.013468013
11/11/2016,9.65,9.74,9.51,9.67,"978,517","66,375,200",DASH,-0.014937759
11/10/2016,9.67,9.76,9.53,9.67,"621,946","66,481,100",DASH,0.000829876
11/9/2016,9.73,10,9.4,9.7,"951,744","66,863,400",DASH,-0.001659751
11/8/2016,9.88,10.49,9.7,9.76,"1,509,000","67,892,400",DASH,0.015151515
11/7/2016,9.4,9.92,9.27,9.92,"1,597,080","64,568,400",DASH,0.008481764
11/6/2016,9.21,9.48,9.13,9.4,"1,174,590","63,217,900",DASH,0.005977797
11/5/2016,9.12,9.26,9.05,9.21,"764,091","62,557,700",DASH,-0.032231405
11/4/2016,9.13,9.29,8.96,9.13,"1,315,030","62,569,800",DASH,0.004983389
11/3/2016,8.99,9.44,8.79,9.12,"1,443,680","61,580,500",DASH,0.036238136
11/2/2016,9.01,9.36,8.8,8.94,"1,234,770","61,677,200",DASH,-0.004295533
11/1/2016,9.21,9.34,8.65,9.04,"1,334,790","63,075,600",DASH,0.020157756
10/31/2016,9.68,9.9,9.05,9.2,"1,001,140","66,226,100",DASH,-0.012975779
10/30/2016,8.63,9.72,8.63,9.67,"1,180,810","59,059,600",DASH,0.002604167
10/29/2016,9.07,9.36,8.05,8.61,"1,459,460","62,012,400",DASH,-0.001731602
10/28/2016,9.72,9.73,9.05,9.07,"1,102,490","66,491,500",DASH,0.001736111
10/27/2016,9.32,9.91,9.14,9.71,"1,527,680","63,723,300",DASH,0
10/26/2016,9.39,9.55,8.95,9.34,"1,507,430","64,195,800",DASH,0.005231037
10/25/2016,9.86,10,9.08,9.41,"1,147,660","67,345,800",DASH,-0.009548611
10/24/2016,9.96,10.16,9.77,9.85,"1,138,230","68,050,400",DASH,-0.011986301
10/23/2016,10.37,10.47,9.95,9.96,"1,071,280","70,799,500",DASH,-0.01104503
10/22/2016,10.77,10.78,10.26,10.36,"1,057,070","73,483,300",DASH,0.005119454
10/21/2016,10.55,10.87,10.46,10.77,"1,101,460","71,970,700",DASH,-0.04013104
10/20/2016,10.3,10.78,10.24,10.5,"1,118,960","70,293,600",DASH,-0.041601256
10/19/2016,10.2,10.46,10.13,10.29,"623,278","69,574,100",DASH,-0.022307692
10/18/2016,10.62,10.62,9.97,10.21,"622,564","72,371,800",DASH,0.05605199
10/17/2016,10.84,10.88,10.52,10.62,"501,778","73,893,100",DASH,0.098566308
10/16/2016,11.1,11.29,10.85,10.85,"421,644","75,628,100",DASH,-0.024518389
10/15/2016,11.52,11.63,11.05,11.1,"421,471","78,467,700",DASH,0.019642857
10/14/2016,11.44,11.68,11.41,11.53,"434,177","77,899,700",DASH,-0.039383562
10/13/2016,11.43,11.67,11.39,11.44,"351,218","77,803,800",DASH,0.036347518
10/12/2016,11.74,11.97,11.33,11.43,"535,850","79,911,200",DASH,0.031078611
10/11/2016,11.69,11.84,11.48,11.73,"616,754","79,511,500",DASH,-0.031055901
10/10/2016,11.59,11.76,11.57,11.69,"342,278","78,807,400",DASH,-0.007922535
10/9/2016,11.73,11.86,11.59,11.59,"389,417","79,726,300",DASH,0.002640845
10/8/2016,11.88,11.99,11.65,11.72,"362,282","80,713,900",DASH,0.00703606
10/7/2016,12.05,12.13,11.75,11.87,"540,185","81,894,000",DASH,-0.008726003
10/6/2016,12.05,12.26,12,12.06,"572,725","81,854,800",DASH,-0.037005887
10/5/2016,12.05,12.06,11.83,12.03,"459,125","81,727,600",DASH,0.010195412
10/4/2016,11.88,12.06,11.7,12.06,"428,041","80,553,000",DASH,0.010300429
10/3/2016,11.79,12.27,11.78,11.89,"485,966","79,945,400",DASH,-0.055016181
10/2/2016,11.71,11.97,11.64,11.78,"418,786","79,364,000",DASH,-0.01350278
10/1/2016,12.1,12.11,11.67,11.71,"599,642","81,946,600",DASH,-0.014117647
9/30/2016,12.04,12.25,11.74,12.1,"624,527","81,564,000",DASH,0.036615134
9/29/2016,11.59,12.15,11.58,12.01,"627,955","78,432,900",DASH,-0.07513148
9/28/2016,11.64,11.64,11.47,11.59,"380,292","78,749,100",DASH,-0.015567087
9/27/2016,11.41,11.64,11.38,11.64,"437,637","77,160,600",DASH,-0.064808362
9/26/2016,11.56,11.61,11.3,11.41,"466,947","78,189,900",DASH,0.059656972
9/25/2016,11.52,11.66,11.46,11.55,"293,042","77,913,600",DASH,0.024446142
9/24/2016,11.55,11.6,11.43,11.53,"248,501","78,052,900",DASH,-0.047272727
9/23/2016,11.52,11.7,11.4,11.54,"346,538","77,854,100",DASH,-0.003615329
9/22/2016,11.54,11.7,11.32,11.54,"462,190","77,970,700",DASH,0.113253012
9/21/2016,11.47,11.72,11.17,11.53,"639,852","77,453,300",DASH,-0.02788536
9/20/2016,11.52,11.58,11.23,11.41,"447,288","77,743,400",DASH,-0.027210884
9/19/2016,11.68,11.75,11.35,11.54,"548,366","78,808,400",DASH,-0.084022039
9/18/2016,11.77,11.85,11.61,11.64,"378,121","79,397,100",DASH,0.129485179
9/17/2016,11.72,11.93,11.54,11.78,"385,226","79,017,600",DASH,0.027866242
9/16/2016,12.21,12.27,11.64,11.72,"519,023","82,343,700",DASH,0.135256988
9/15/2016,12.74,12.74,12.14,12.21,"592,210","85,882,800",DASH,0.061302682
9/14/2016,13,13,12.36,12.71,"683,059","87,620,200",DASH,0.011627907
9/13/2016,12.31,13,12.1,13,"775,508","82,919,500",DASH,-0.004830918
9/12/2016,11.16,12.82,11.1,12.26,"1,357,900","75,150,600",DASH,0.003868472
9/11/2016,11.42,11.62,10.96,11.14,"583,102","76,892,700",DASH,-0.02266289
9/10/2016,11.2,11.47,11.01,11.42,"748,265","75,337,800",DASH,0.086508754
9/9/2016,11.68,11.68,11.14,11.22,"453,318","78,568,100",DASH,0.019937041
9/8/2016,11.28,11.69,11.24,11.69,"637,683","75,879,400",DASH,0.022532189
9/7/2016,10.94,11.4,10.83,11.28,"669,651","73,555,700",DASH,0.004305705
9/6/2016,11.27,11.36,10.92,10.92,"532,044","75,719,300",DASH,-0.085828343
9/5/2016,11.36,11.69,11.13,11.27,"639,547","76,235,500",DASH,0.047619048
9/4/2016,11.36,11.56,10.72,11.39,"966,253","76,192,100",DASH,0.035947712
9/3/2016,11.37,11.54,10.85,11.45,"1,215,250","76,249,000",DASH,-0.024338624
9/2/2016,11.46,11.55,11.33,11.36,"790,593","76,804,400",DASH,0.015021459
9/1/2016,11.89,11.93,11.37,11.45,"651,970","79,693,100",DASH,0.017486339
8/31/2016,11.77,12.2,11.45,11.89,"961,216","78,856,900",DASH,0.028089888
8/30/2016,11.65,11.9,11.43,11.77,"761,521","78,030,000",DASH,-0.031693989
8/29/2016,12.36,12.79,10.91,11.68,"1,761,660","82,747,200",DASH,-0.011904762
8/28/2016,12.59,12.8,12.19,12.42,"932,715","84,279,100",DASH,-0.016025641
8/27/2016,12.75,12.86,12.33,12.57,"2,547,960","85,354,600",DASH,0.004314995
8/26/2016,12.29,12.86,11.96,12.74,"736,721","82,202,600",DASH,0.033519553
8/25/2016,13.31,13.45,12.3,12.31,"935,742","89,033,500",DASH,0.0628707
8/24/2016,13.49,13.62,12.95,13.28,"797,964","90,187,900",DASH,-0.010550996
8/23/2016,14.35,14.35,12.63,13.42,"1,404,690","95,908,200",DASH,0.03406326
8/22/2016,13.41,14.45,13.41,14.21,"1,409,370","89,571,100",DASH,0.008588957
8/21/2016,13.09,13.69,12.97,13.41,"1,177,950","87,463,500",DASH,-0.015757576
8/20/2016,13.75,14.09,12.93,13.1,"1,451,660","91,807,800",DASH,0.021013597
8/19/2016,13.83,14.83,13.3,13.78,"2,879,380","92,310,700",DASH,0.046571798
8/18/2016,12.45,14.18,12.45,13.86,"2,019,880","83,107,600",DASH,-0.013994911
8/17/2016,12.91,13.05,12.25,12.55,"1,054,880","86,139,000",DASH,-0.002544529
8/16/2016,13.23,13.32,11.48,12.87,"2,724,180","88,224,700",DASH,-0.016311167
8/15/2016,14.52,14.94,12.6,13.3,"3,240,540","96,808,800",DASH,0.069892473
8/14/2016,12.82,15.05,12.74,14.48,"3,708,120","85,451,600",DASH,0.00952381
8/13/2016,12.56,13.61,12.09,12.91,"1,847,650","83,697,900",DASH,-0.014725569
8/12/2016,11.09,12.86,10.77,12.59,"2,030,400","73,849,400",DASH,0.067335244
8/11/2016,10.44,11.22,10.4,11.08,"534,511","69,495,500",DASH,0.007163324
8/10/2016,10.32,10.51,10.23,10.44,"357,513","68,670,400",DASH,0.005763689
8/9/2016,10.35,10.56,10.29,10.3,"365,466","68,887,400",DASH,-0.014104372
8/8/2016,10.34,10.51,10.1,10.38,"453,814","68,797,400",DASH,0.008547009
8/7/2016,10.59,10.65,10.13,10.35,"458,848","70,393,200",DASH,-0.025034771
8/6/2016,9.71,10.71,9.69,10.55,"638,130","64,524,400",DASH,-0.006915629
8/5/2016,9.53,9.83,9.45,9.72,"284,062","63,292,400",DASH,0.01542777
8/4/2016,9.32,9.55,9.21,9.53,"413,348","61,830,600",DASH,0.020028612
8/3/2016,9.29,9.64,9.11,9.33,"719,797","61,646,200",DASH,0.010115607
8/2/2016,10.02,10.24,9.06,9.16,"1,182,910","66,476,200",DASH,-0.021246459
8/1/2016,9.45,10.48,9.45,9.9,"1,088,710","62,649,200",DASH,0.033923304
7/31/2016,9.18,9.57,9,9.51,"318,887","60,871,400",DASH,-0.011661808
7/30/2016,9.45,9.48,9.19,9.22,"275,617","62,575,400",DASH,-0.035161744
7/29/2016,9.32,9.47,9.3,9.46,"212,714","61,710,300",DASH,-0.01519337
7/28/2016,9.15,9.35,9.15,9.31,"237,187","60,591,800",DASH,-0.01897019
7/27/2016,8.9,9.33,8.77,9.15,"378,749","58,881,400",DASH,-0.052903226
7/26/2016,9.15,9.21,8.63,8.86,"531,920","60,513,500",DASH,-0.059250302
7/25/2016,9.24,9.27,8.99,9.13,"314,414","61,086,400",DASH,0.037546934
7/24/2016,9.36,9.78,9.21,9.21,"370,757","61,901,200",DASH,-0.020833333
7/23/2016,9.27,9.47,9.07,9.31,"435,897","61,282,500",DASH,-0.023923445
7/22/2016,8.95,9.55,8.89,9.25,"867,493","59,167,400",DASH,-0.034642032
7/21/2016,8.43,9.06,8.32,8.96,"435,825","55,692,500",DASH,0.052696078
7/20/2016,8.53,8.57,8.31,8.44,"287,009","56,317,100",DASH,-0.007317073
7/19/2016,8.22,8.57,8.18,8.5,"410,793","54,269,700",DASH,0.063553826
7/18/2016,8.15,8.29,8.1,8.22,"273,466","53,774,400",DASH,0.009150327
7/17/2016,8.25,8.33,8.06,8.12,"248,488","54,402,400",DASH,-0.034047919
7/16/2016,8.09,8.34,8.06,8.26,"284,036","53,338,100",DASH,0.008939974
7/15/2016,7.73,8.34,7.69,8.09,"365,346","50,959,600",DASH,0.006418485
7/14/2016,7.86,7.91,7.7,7.75,"194,024","51,797,100",DASH,-0.007614213
7/13/2016,7.86,7.97,7.72,7.84,"289,681","51,798,100",DASH,-0.00630517
7/12/2016,7.97,8.26,7.82,7.84,"474,628","52,526,000",DASH,0.018018018
7/11/2016,7.44,8.05,7.41,7.96,"672,593","48,979,600",DASH,0.023715415
7/10/2016,7.35,7.49,7.3,7.42,"268,877","48,381,600",DASH,-0.05721393
7/9/2016,7.47,7.47,7.01,7.36,"268,561","49,132,300",DASH,-0.001240695
7/8/2016,6.98,7.48,6.95,7.45,"314,761","45,903,300",DASH,-0.007389163
7/7/2016,6.98,7.19,6.77,7.03,"425,808","45,914,000",DASH,-0.015795869
7/6/2016,6.94,7.13,6.9,6.98,"243,442","45,565,800",DASH,0.009779951
7/5/2016,7.09,7.09,6.83,6.99,"237,373","46,521,100",DASH,-0.001221001
7/4/2016,7.02,7.24,6.91,7.08,"189,054","46,064,500",DASH,0.001221001
7/3/2016,7.19,7.31,6.99,7.01,"259,776","47,136,900",DASH,0.043312102
7/2/2016,7.23,7.43,7.09,7.18,"279,444","47,384,100",DASH,0.050870147
7/1/2016,7.13,7.39,7.11,7.24,"251,575","46,722,200",DASH,0.010781671
6/30/2016,6.99,7.24,6.94,7.13,"331,408","45,834,900",DASH,-0.030183727
6/29/2016,6.92,7.05,6.86,6.99,"255,225","45,323,300",DASH,-0.018064516
6/28/2016,7.06,7.16,6.88,6.91,"286,458","46,253,800",DASH,-0.0407911
6/27/2016,6.78,7.04,6.68,7.01,"264,512","44,373,000",DASH,0.004962779
6/26/2016,6.86,7.18,6.72,6.78,"275,629","44,928,500",DASH,-0.020556227
6/25/2016,7.11,7.25,6.65,6.86,"463,260","46,535,500",DASH,0.036477987
